prayer.effective	NKJV	Mt 6:5-13	23288	23296
quiet_time	NKJV	Mt 6:5-13	23288	23296
gods_will	NKJV	Mt 6:10	23293	23293
kingdom	NKJV	Mt 6:10	23293	23293
forgiveness	NKJV	Mt 6:12	23295	23295
god.father	NKJV	Mt 6:26-33	23309	23316
provision	NKJV	Mt 6:26-33	23309	23316
mission	NKJV	Mt 6:33	23316	23316
peace	NKJV	Mt 6:33	23316	23316
priority	NKJV	Mt 6:33	23316	23316
love	NKJV	Mt 7:12	23329	23329
selflesness	NKJV	Mt 7:12	23329	23329
god.gracious	NKJV	Mt 9:27	23407	23407
fear	NKJV	Mt 10:28	23446	23446
god.sovereignty	NKJV	Mt 10:29	23447	23447
results	NKJV	Mt 11:19	23479	23479
wisdom	NKJV	Mt 11:19	23479	23479
freedom	NKJV	Mt 11:28-30	23488	23490
fruit	NKJV	Mt 11:28-30	23488	23490
rest	NKJV	Mt 11:28-30	23488	23490
fruit	NKJV	Mt 12:33-37	23523	23527
heart	NKJV	Mt 12:33-37	23523	23527
tongue	NKJV	Mt 12:33-37	23523	23527
judgment	NKJV	Mt 12:36	23526	23526
tongue	NKJV	Mt 12:36	23526	23526
reward	NKJV	Mt 13:12	23552	23552
stewardship	NKJV	Mt 13:12	23552	23552
church_discipline	NKJV	Mt 18:15-17	23743	23745
conflict	NKJV	Mt 18:15-17	23743	23745
correction	NKJV	Mt 18:15-17	23743	23745
reconciliation	NKJV	Mt 18:15-17	23743	23745
forgiveness	NKJV	Mt 18:21-35	23749	23763
mercy	NKJV	Mt 18:21-35	23749	23763
god.power	NKJV	Mt 19:24	23787	23787
loving_god	NKJV	Mt 22:37-38	23910	23911
loving_others	NKJV	Mt 22:37-38	23910	23911
obedience	NKJV	Mt 22:37-38	23910	23911
outreach	NKJV	Mt 22:37-38	23910	23911
surrender	NKJV	Mt 22:37-38	23910	23911
loving_others	NKJV	Mt 25:35	24044	24044
service	NKJV	Mt 25:35	24044	24044
surrender	NKJV	Mt 26:39	24094	24094
alertness	NKJV	Mt 26:41	24096	24096
flesh	NKJV	Mt 26:41	24096	24096
prayer	NKJV	Mt 26:41	24096	24096
sobriety	NKJV	Mt 26:41	24096	24096
spirit	NKJV	Mt 26:41	24096	24096
temptation	NKJV	Mt 26:41	24096	24096
baptism	NKJV	Mt 28:18-20	24214	24216
discipleship	NKJV	Mt 28:18-20	24214	24216
evangelism	NKJV	Mt 28:18-20	24214	24216
gospel	NKJV	Mt 28:18-20	24214	24216
loving_others	NKJV	Mt 28:18-20	24214	24216
obedience	NKJV	Mt 28:18-20	24214	24216
outreach	NKJV	Mt 28:18-20	24214	24216
witness	NKJV	Mt 28:18-20	24214	24216
god.trinity	NKJV	Mt 28:19	24215	24215
evil	NKJV	Mk 7:21	24485	24485
heart	NKJV	Mk 7:21	24485	24485
servanthood	NKJV	Mk 10:45	24634	24634
belief	NKJV	Mk 11:23-24	24664	24665
doubt	NKJV	Mk 11:23-24	24664	24665
prayer	NKJV	Mk 11:23-24	24664	24665
prayer.effective	NKJV	Mk 11:23-24	24664	24665
enemies	NKJV	Lk 6:27-36	25174	25183
love	NKJV	Lk 6:27-36	25174	25183
mercy	NKJV	Lk 6:27-36	25174	25183
evil	NKJV	Lk 6:45	25192	25192
fruit	NKJV	Lk 6:45	25192	25192
good	NKJV	Lk 6:45	25192	25192
heart	NKJV	Lk 6:45	25192	25192
tongue	NKJV	Lk 6:45	25192	25192
sacrifice	NKJV	Lk 9:23-24	25325	25326
self_denial	NKJV	Lk 9:23-24	25325	25326
surrender	NKJV	Lk 9:23-24	25325	25326
asking	NKJV	Lk 11:5-13	25411	25419
persistence	NKJV	Lk 11:5-13	25411	25419
prayer	NKJV	Lk 11:5-13	25411	25419
provision	NKJV	Lk 11:5-13	25411	25419
forgiveness	NKJV	Lk 15:11-24	25600	25613
god.father	NKJV	Lk 15:11-24	25600	25613
forgiveness	NKJV	Lk 17:3-4	25655	25656
reconciliation	NKJV	Lk 17:3-4	25655	25656
humility	NKJV	Lk 17:10	25662	25662
obedience	NKJV	Lk 17:10	25662	25662
stewardship	NKJV	Lk 17:10	25662	25662
the_righteous	NKJV	Lk 17:10	25662	25662
time	NKJV	Lk 17:10	25662	25662
asking	NKJV	Lk 18:1-8	25690	25697
persistance	NKJV	Lk 18:1-8	25690	25697
prayer	NKJV	Lk 18:1-8	25690	25697
leadership	NKJV	Lk 22:26-27	25891	25892
servanthood	NKJV	Lk 22:26-27	25891	25892
faith	NKJV	Jn 1:12-13	26057	26058
gospel	NKJV	Jn 1:12-13	26057	26058
justification	NKJV	Jn 1:12-13	26057	26058
second_birth	NKJV	Jn 1:12-13	26057	26058
grace	NKJV	Jn 1:14	26059	26059
jesus	NKJV	Jn 1:14	26059	26059
truth	NKJV	Jn 1:14	26059	26059
word	NKJV	Jn 1:14	26059	26059
eternal_life	NKJV	Jn 3:16	26137	26137
god.loving	NKJV	Jn 3:16	26137	26137
gospel	NKJV	Jn 3:16	26137	26137
grace	NKJV	Jn 3:16	26137	26137
justification	NKJV	Jn 3:16	26137	26137
love	NKJV	Jn 3:16	26137	26137
second_birth	NKJV	Jn 3:16	26137	26137
approach	NKJV	Jn 4:23-24	26180	26181
spirit	NKJV	Jn 4:23-24	26180	26181
truth	NKJV	Jn 4:23-24	26180	26181
worship	NKJV	Jn 4:23-24	26180	26181
food	NKJV	Jn 4:34	26191	26191
obedience	NKJV	Jn 4:34	26191	26191
priority	NKJV	Jn 4:34	26191	26191
indwelling	NKJV	Jn 7:38	26367	26367
power	NKJV	Jn 7:38	26367	26367
sn_life	NKJV	Jn 7:38	26367	26367
abiding	NKJV	Jn 8:31-32	26413	26414
disciples	NKJV	Jn 8:31-32	26413	26414
word	NKJV	Jn 8:31-32	26413	26414
eternal_life	NKJV	Jn 10:27-30	26509	26512
security	NKJV	Jn 10:27-30	26509	26512
sheep	NKJV	Jn 10:27-30	26509	26512
disciples	NKJV	Jn 13:34-35	26665	26666
love	NKJV	Jn 13:34-35	26665	26666
one_another	NKJV	Jn 13:34-35	26665	26666
servanthood	NKJV	Jn 13:34-35	26665	26666
witness	NKJV	Jn 13:34-35	26665	26666
exclusivity	NKJV	Jn 14:6	26675	26675
gospel	NKJV	Jn 14:6	26675	26675
jesus	NKJV	Jn 14:6	26675	26675
life	NKJV	Jn 14:6	26675	26675
truth	NKJV	Jn 14:6	26675	26675
growth	NKJV	Jn 14:21	26690	26690
loving_god	NKJV	Jn 14:21	26690	26690
obedience	NKJV	Jn 14:21	26690	26690
sanctification	NKJV	Jn 14:21	26690	26690
anxiety	NKJV	Jn 14:27	26696	26696
fear	NKJV	Jn 14:27	26696	26696
peace	NKJV	Jn 14:27	26696	26696
god.loving	NKJV	Jn 14:31	26700	26700
abiding	NKJV	Jn 15:5	26705	26705
faith	NKJV	Jn 15:5	26705	26705
xn_walk	NKJV	Jn 15:5	26705	26705
hate	NKJV	Jn 15:18-19	26718	26719
suffering	NKJV	Jn 15:18-19	26718	26719
world	NKJV	Jn 15:18-19	26718	26719
peace	NKJV	Jn 16:33	26760	26760
trials	NKJV	Jn 16:33	26760	26760
eternal_life	NKJV	Jn 17:3	26763	26763
knowing_god	NKJV	Jn 17:3	26763	26763
sanctification	NKJV	Jn 17:3	26763	26763
priority	NKJV	Jn 17:4	26764	26764
god.faithful	NKJV	Jn 17:17	26777	26777
jesus.deity	NKJV	Jn 20:28	26896	26896
crucifixion	NKJV	Acts 2:23	26973	26973
god.sovereignty	NKJV	Acts 2:23	26973	26973
community	NKJV	Acts 2:42	26992	26992
one_another	NKJV	Acts 2:42	26992	26992
exclusivity	NKJV	Acts 4:12	27035	27035
gospel	NKJV	Acts 4:12	27035	27035
jesus	NKJV	Acts 4:12	27035	27035
salvation	NKJV	Acts 4:12	27035	27035
evangelism	NKJV	Acts 4:19-20	27042	27043
fear	NKJV	Acts 4:19-20	27042	27043
gospel	NKJV	Acts 4:19-20	27042	27043
man_pleasing	NKJV	Acts 4:19-20	27042	27043
persecution	NKJV	Acts 4:19-20	27042	27043
sn_life	NKJV	Acts 4:19-20	27042	27043
work	NKJV	Acts 4:19-20	27042	27043
crucifixion	NKJV	Acts 4:27-28	27050	27051
god.sovereignty	NKJV	Acts 4:27-28	27050	27051
confidence	NKJV	Acts 4:29	27052	27052
fear	NKJV	Acts 4:29	27052	27052
power	NKJV	Acts 4:29	27052	27052
strength	NKJV	Acts 4:29	27052	27052
community	NKJV	Acts 4:32-35	27055	27058
giving	NKJV	Acts 4:32-35	27055	27058
good_works	NKJV	Acts 4:32-35	27055	27058
one_another	NKJV	Acts 4:32-35	27055	27058
holy_spirit.person	NKJV	Acts 5:3-4	27063	27064
god.free	NKJV	Acts 17:24-25	27548	27549
gospel	NKJV	Acts 17:26-27	27550	27551
sovereignty	NKJV	Acts 17:26-27	27550	27551
gospel	NKJV	Acts 20:24	27651	27651
identity	NKJV	Acts 20:24	27651	27651
mindset	NKJV	Acts 20:24	27651	27651
mission	NKJV	Acts 20:24	27651	27651
purpose	NKJV	Acts 20:24	27651	27651
sacrifice	NKJV	Acts 20:24	27651	27651
surrender	NKJV	Acts 20:24	27651	27651
evangelism	NKJV	Rom 1:16	27947	27947
gospel	NKJV	Rom 1:16	27947	27947
power	NKJV	Rom 1:16	27947	27947
salvation	NKJV	Rom 1:16	27947	27947
god.just	NKJV	Rom 1:18	27949	27949
god.just	NKJV	Rom 2:5	27968	27968
depravity	NKJV	Rom 3:23	28015	28015
glory	NKJV	Rom 3:23	28015	28015
gospel	NKJV	Rom 3:23	28015	28015
sin	NKJV	Rom 3:23	28015	28015
atonement	NKJV	Rom 5:8	28056	28056
gospel	NKJV	Rom 5:8	28056	28056
jesus	NKJV	Rom 5:8	28056	28056
love	NKJV	Rom 5:8	28056	28056
reckoning	NKJV	Rom 6:10-11	28079	28080
sin	NKJV	Rom 6:10-11	28079	28080
sn_life	NKJV	Rom 6:10-11	28079	28080
death	NKJV	Rom 6:13	28082	28082
mission	NKJV	Rom 6:13	28082	28082
new_life	NKJV	Rom 6:13	28082	28082
sacrifice	NKJV	Rom 6:13	28082	28082
surrender	NKJV	Rom 6:13	28082	28082
death	NKJV	Rom 6:23	28092	28092
eternal_life	NKJV	Rom 6:23	28092	28092
gospel	NKJV	Rom 6:23	28092	28092
grace	NKJV	Rom 6:23	28092	28092
sanctification	NKJV	Rom 6:23	28092	28092
sin	NKJV	Rom 6:23	28092	28092
abiding	NKJV	Rom 8:5-6	28122	28123
death	NKJV	Rom 8:5-6	28122	28123
flesh	NKJV	Rom 8:5-6	28122	28123
holy_spirit	NKJV	Rom 8:5-6	28122	28123
life	NKJV	Rom 8:5-6	28122	28123
mindset	NKJV	Rom 8:5-6	28122	28123
peace	NKJV	Rom 8:5-6	28122	28123
spirit	NKJV	Rom 8:5-6	28122	28123
xn_walk	NKJV	Rom 8:5-6	28122	28123
holy_spirit	NKJV	Rom 8:11	28128	28128
indwelling	NKJV	Rom 8:11	28128	28128
jesus	NKJV	Rom 8:11	28128	28128
power	NKJV	Rom 8:11	28128	28128
sn_life	NKJV	Rom 8:11	28128	28128
spirit	NKJV	Rom 8:11	28128	28128
holy_spirit	NKJV	Rom 8:26-27	28143	28144
intercession	NKJV	Rom 8:26-27	28143	28144
prayer	NKJV	Rom 8:26-27	28143	28144
sovereignty	NKJV	Rom 8:28	28145	28145
trials	NKJV	Rom 8:28	28145	28145
(growth)	NKJV	Rom 8:29	28146	28146
sanctificiation	NKJV	Rom 8:29	28146	28146
transformation	NKJV	Rom 8:29	28146	28146
glorification	NKJV	Rom 8:29-30	28146	28147
justification	NKJV	Rom 8:29-30	28146	28147
sanctification	NKJV	Rom 8:29-30	28146	28147
christ	NKJV	Rom 8:34	28151	28151
intercession	NKJV	Rom 8:34	28151	28151
god.love	NKJV	Rom 8:37	28154	28154
power	NKJV	Rom 8:37	28154	28154
sn_life	NKJV	Rom 8:37	28154	28154
victory	NKJV	Rom 8:37	28154	28154
god.loving	NKJV	Rom 8:37-39	28154	28156
faith	NKJV	Rom 10:17	28206	28206
word	NKJV	Rom 10:17	28206	28206
sacrifice	NKJV	Rom 12:1-2	28247	28248
sanctification	NKJV	Rom 12:1-2	28247	28248
surrender	NKJV	Rom 12:1-2	28247	28248
word	NKJV	Rom 12:1-2	28247	28248
(growth)	NKJV	Rom 12:2	28248	28248
renewing	NKJV	Rom 12:2	28248	28248
evil	NKJV	Rom 12:9	28255	28255
goodness	NKJV	Rom 12:9	28255	28255
hatred	NKJV	Rom 12:9	28255	28255
hypocrisy	NKJV	Rom 12:9	28255	28255
love	NKJV	Rom 12:9	28255	28255
purity	NKJV	Rom 12:9	28255	28255
commitment	NKJV	Rom 12:10	28256	28256
disciples	NKJV	Rom 12:10	28256	28256
love	NKJV	Rom 12:10	28256	28256
one_another	NKJV	Rom 12:10	28256	28256
servanthood	NKJV	Rom 12:10	28256	28256
diligence	NKJV	Rom 12:11	28257	28257
fervance	NKJV	Rom 12:11	28257	28257
laziness	NKJV	Rom 12:11	28257	28257
obedience	NKJV	Rom 12:11	28257	28257
attitude	NKJV	Rom 12:11-12	28257	28258
hope	NKJV	Rom 12:12	28258	28258
joy	NKJV	Rom 12:12	28258	28258
patience	NKJV	Rom 12:12	28258	28258
peace	NKJV	Rom 12:12	28258	28258
prayer	NKJV	Rom 12:12	28258	28258
trials	NKJV	Rom 12:12	28258	28258
compassion	NKJV	Rom 12:14-21	28260	28267
empathy	NKJV	Rom 12:14-21	28260	28267
enemies	NKJV	Rom 12:14-21	28260	28267
forgiveness	NKJV	Rom 12:14-21	28260	28267
revenge	NKJV	Rom 12:14-21	28260	28267
conflict	NKJV	Rom 12:18	28264	28264
peace	NKJV	Rom 12:18	28264	28264
authority	NKJV	Rom 13:1-2	28268	28269
government	NKJV	Rom 13:1-2	28268	28269
submission	NKJV	Rom 13:1-2	28268	28269
flesh	NKJV	Rom 13:14	28281	28281
temptation	NKJV	Rom 13:14	28281	28281
xn_walk	NKJV	Rom 13:14	28281	28281
church	NKJV	Rom 14:19	28300	28300
edification	NKJV	Rom 14:19	28300	28300
encouragement	NKJV	Rom 14:19	28300	28300
one_another	NKJV	Rom 14:19	28300	28300
peace	NKJV	Rom 14:19	28300	28300
abiding	NKJV	Rom 14:23	28304	28304
doubts	NKJV	Rom 14:23	28304	28304
faith	NKJV	Rom 14:23	28304	28304
sin	NKJV	Rom 14:23	28304	28304
acceptance	NKJV	Rom 15:7	28311	28311
one_another	NKJV	Rom 15:7	28311	28311
attitude	NKJV	Rom 15:13	28317	28317
holy_spirit	NKJV	Rom 15:13	28317	28317
hope	NKJV	Rom 15:13	28317	28317
joy	NKJV	Rom 15:13	28317	28317
peace	NKJV	Rom 15:13	28317	28317
xn_walk	NKJV	Rom 15:13	28317	28317
evangelism	NKJV	1 Cor 1:18-21	28382	28385
gospel	NKJV	1 Cor 1:18-21	28382	28385
the_fool	NKJV	1 Cor 1:18-21	28382	28385
boasting	NKJV	1 Cor 1:31	28395	28395
pride	NKJV	1 Cor 1:31	28395	28395
flesh	NKJV	1 Cor 2:1-3	28396	28398
power	NKJV	1 Cor 2:1-3	28396	28398
spirit	NKJV	1 Cor 2:1-3	28396	28398
wisdom	NKJV	1 Cor 2:1-3	28396	28398
xn_walk	NKJV	1 Cor 2:1-3	28396	28398
gods_will	NKJV	1 Cor 2:9-10	28404	28405
mystery	NKJV	1 Cor 2:9-10	28404	28405
revelation	NKJV	1 Cor 2:9-10	28404	28405
secret	NKJV	1 Cor 2:9-10	28404	28405
spirit	NKJV	1 Cor 2:9-10	28404	28405
carnality	NKJV	1 Cor 3:1-3	28412	28414
growth	NKJV	1 Cor 3:1-3	28412	28414
maturity	NKJV	1 Cor 3:1-3	28412	28414
reward	NKJV	1 Cor 3:9-15	28420	28426
gods_word	NKJV	1 Cor 4:6	28440	28440
humility	NKJV	1 Cor 4:6	28440	28440
pride	NKJV	1 Cor 4:6	28440	28440
revelation	NKJV	1 Cor 4:6	28440	28440
boasting	NKJV	1 Cor 4:7	28441	28441
humility	NKJV	1 Cor 4:7	28441	28441
pride	NKJV	1 Cor 4:7	28441	28441
talent	NKJV	1 Cor 4:7	28441	28441
conflict	NKJV	1 Cor 6:1-4	28469	28472
counsel	NKJV	1 Cor 6:1-4	28469	28472
one_another	NKJV	1 Cor 6:1-4	28469	28472
holy_spirit	NKJV	1 Cor 6:18-20	28486	28488
purity	NKJV	1 Cor 6:18-20	28486	28488
surrender	NKJV	1 Cor 6:18-20	28486	28488
money	NKJV	1 Cor 7:31	28519	28519
nlt	NKJV	1 Cor 7:31	28519	28519
riches	NKJV	1 Cor 7:31	28519	28519
stewardship	NKJV	1 Cor 7:31	28519	28519
anxiety	NKJV	1 Cor 7:32	28520	28520
focus	NKJV	1 Cor 7:32	28520	28520
nlt	NKJV	1 Cor 7:32	28520	28520
riches	NKJV	1 Cor 7:32	28520	28520
world	NKJV	1 Cor 7:32	28520	28520
god.one	NKJV	1 Cor 8:6	28534	28534
godliness	NKJV	1 Cor 9:26-27	28567	28568
purpose	NKJV	1 Cor 9:26-27	28567	28568
reward	NKJV	1 Cor 9:26-27	28567	28568
deliverance	NKJV	1 Cor 10:13	28581	28581
god.faithful	NKJV	1 Cor 10:13	28581	28581
strength	NKJV	1 Cor 10:13	28581	28581
temptation	NKJV	1 Cor 10:13	28581	28581
victory	NKJV	1 Cor 10:13	28581	28581
motives	NKJV	1 Cor 10:31	28599	28599
priority	NKJV	1 Cor 10:31	28599	28599
conflict	NKJV	1 Cor 13:4-7	28670	28673
envy	NKJV	1 Cor 13:4-7	28670	28673
evil	NKJV	1 Cor 13:4-7	28670	28673
faith	NKJV	1 Cor 13:4-7	28670	28673
gentleness	NKJV	1 Cor 13:4-7	28670	28673
hastiness	NKJV	1 Cor 13:4-7	28670	28673
hope	NKJV	1 Cor 13:4-7	28670	28673
justice	NKJV	1 Cor 13:4-7	28670	28673
kindness	NKJV	1 Cor 13:4-7	28670	28673
love	NKJV	1 Cor 13:4-7	28670	28673
patience	NKJV	1 Cor 13:4-7	28670	28673
pride	NKJV	1 Cor 13:4-7	28670	28673
provocation	NKJV	1 Cor 13:4-7	28670	28673
rudeness	NKJV	1 Cor 13:4-7	28670	28673
sin	NKJV	1 Cor 13:4-7	28670	28673
grace	NKJV	1 Cor 15:10	28729	28729
labors	NKJV	1 Cor 15:10	28729	28729
pride	NKJV	1 Cor 15:10	28729	28729
sn_life	NKJV	1 Cor 15:10	28729	28729
works	NKJV	1 Cor 15:10	28729	28729
alertness	NKJV	1 Cor 16:13-14	28790	28791
love	NKJV	1 Cor 16:13-14	28790	28791
men	NKJV	1 Cor 16:13-14	28790	28791
motives	NKJV	1 Cor 16:13-14	28790	28791
strength	NKJV	1 Cor 16:13-14	28790	28791
power	NKJV	2 Cor 2:14	28839	28839
sn_life	NKJV	2 Cor 2:14	28839	28839
triumph	NKJV	2 Cor 2:14	28839	28839
victory	NKJV	2 Cor 2:14	28839	28839
witness	NKJV	2 Cor 2:14	28839	28839
grace	NKJV	2 Cor 3:5-6	28847	28848
power	NKJV	2 Cor 3:5-6	28847	28848
sn_life	NKJV	2 Cor 3:5-6	28847	28848
sufficiency	NKJV	2 Cor 3:5-6	28847	28848
growth	NKJV	2 Cor 3:18	28860	28860
holy_spirit	NKJV	2 Cor 3:18	28860	28860
sanctification	NKJV	2 Cor 3:18	28860	28860
transformation	NKJV	2 Cor 3:18	28860	28860
affliction	NKJV	2 Cor 4:16-17	28876	28877
reward	NKJV	2 Cor 4:16-17	28876	28877
trials	NKJV	2 Cor 4:16-17	28876	28877
hope	NKJV	2 Cor 4:16-18	28876	28878
reward	NKJV	2 Cor 4:16-18	28876	28878
sanctification	NKJV	2 Cor 4:16-18	28876	28878
eternal	NKJV	2 Cor 4:18	28878	28878
focus	NKJV	2 Cor 4:18	28878	28878
invisible	NKJV	2 Cor 4:18	28878	28878
mindset	NKJV	2 Cor 4:18	28878	28878
faith	NKJV	2 Cor 5:7	28885	28885
xn_walk	NKJV	2 Cor 5:7	28885	28885
good_works	NKJV	2 Cor 5:9-10	28887	28888
judgment	NKJV	2 Cor 5:9-10	28887	28888
reward	NKJV	2 Cor 5:9-10	28887	28888
good_works	NKJV	2 Cor 5:15	28893	28893
loving_god	NKJV	2 Cor 5:15	28893	28893
mission	NKJV	2 Cor 5:15	28893	28893
sacrifice	NKJV	2 Cor 5:15	28893	28893
salvation	NKJV	2 Cor 5:15	28893	28893
surrender	NKJV	2 Cor 5:15	28893	28893
regret	NKJV	2 Cor 7:10	28927	28927
repentence	NKJV	2 Cor 7:10	28927	28927
sadness	NKJV	2 Cor 7:10	28927	28927
sorrow	NKJV	2 Cor 7:10	28927	28927
grace	NKJV	2 Cor 9:8	28965	28965
power	NKJV	2 Cor 9:8	28965	28965
sn_life	NKJV	2 Cor 9:8	28965	28965
xn_walk	NKJV	2 Cor 9:8	28965	28965
mindset	NKJV	2 Cor 10:5	28977	28977
purity	NKJV	2 Cor 10:5	28977	28977
temptation	NKJV	2 Cor 10:5	28977	28977
thoughts	NKJV	2 Cor 10:5	28977	28977
freedom	NKJV	2 Cor 11:3	28993	28993
obedience	NKJV	2 Cor 11:3	28993	28993
satan	NKJV	2 Cor 11:3	28993	28993
xn_walk	NKJV	2 Cor 11:3	28993	28993
fear	NKJV	Gal 1:10	29068	29068
man_pleasing	NKJV	Gal 1:10	29068	29068
pride	NKJV	Gal 1:10	29068	29068
identity	NKJV	Gal 2:20	29102	29102
indwelling	NKJV	Gal 2:20	29102	29102
power	NKJV	Gal 2:20	29102	29102
sanctification	NKJV	Gal 2:20	29102	29102
sn_life	NKJV	Gal 2:20	29102	29102
xn_walk	NKJV	Gal 2:20	29102	29102
adoption	NKJV	Gal 4:4-7	29136	29139
god.father	NKJV	Gal 4:4-7	29136	29139
freedom	NKJV	Gal 5:1	29164	29164
legalism	NKJV	Gal 5:1	29164	29164
abiding	NKJV	Gal 5:16-18	29179	29181
faithfulness	NKJV	Gal 5:16-18	29179	29181
flesh	NKJV	Gal 5:16-18	29179	29181
gentleness	NKJV	Gal 5:16-18	29179	29181
goodness	NKJV	Gal 5:16-18	29179	29181
joy	NKJV	Gal 5:16-18	29179	29181
kindness	NKJV	Gal 5:16-18	29179	29181
love	NKJV	Gal 5:16-18	29179	29181
patience	NKJV	Gal 5:16-18	29179	29181
peace	NKJV	Gal 5:16-18	29179	29181
power	NKJV	Gal 5:16-18	29179	29181
self_control	NKJV	Gal 5:16-18	29179	29181
sn_life	NKJV	Gal 5:16-18	29179	29181
spirit	NKJV	Gal 5:16-18	29179	29181
xn_walk	NKJV	Gal 5:16-18	29179	29181
fruit	NKJV	Gal 5:22-23	29185	29186
love	NKJV	Gal 5:22-23	29185	29186
spirit	NKJV	Gal 5:22-23	29185	29186
conflict	NKJV	Gal 6:1-2	29190	29191
correction	NKJV	Gal 6:1-2	29190	29191
counsel	NKJV	Gal 6:1-2	29190	29191
encouragement	NKJV	Gal 6:1-2	29190	29191
gentleness	NKJV	Gal 6:1-2	29190	29191
one_another	NKJV	Gal 6:1-2	29190	29191
servanthood	NKJV	Gal 6:1-2	29190	29191
corruption	NKJV	Gal 6:7-8	29196	29197
eternal_life	NKJV	Gal 6:7-8	29196	29197
flesh	NKJV	Gal 6:7-8	29196	29197
reward	NKJV	Gal 6:7-8	29196	29197
spirit	NKJV	Gal 6:7-8	29196	29197
endurance	NKJV	Gal 6:9-10	29198	29199
good_works	NKJV	Gal 6:9-10	29198	29199
reward	NKJV	Gal 6:9-10	29198	29199
strength	NKJV	Gal 6:9-10	29198	29199
boasting	NKJV	Gal 6:14	29203	29203
cross	NKJV	Gal 6:14	29203	29203
pride	NKJV	Gal 6:14	29203	29203
sn_life	NKJV	Eph 1:3	29210	29210
xn_walk	NKJV	Eph 1:3	29210	29210
sovereignty	NKJV	Eph 1:11	29218	29218
gospel	NKJV	Eph 1:13-14	29220	29221
holy_spirit	NKJV	Eph 1:13-14	29220	29221
salvation	NKJV	Eph 1:13-14	29220	29221
god.gracious	NKJV	Eph 2:8	29238	29238
faith	NKJV	Eph 2:8-9	29238	29239
gospel	NKJV	Eph 2:8-9	29238	29239
grace	NKJV	Eph 2:8-9	29238	29239
justification	NKJV	Eph 2:8-9	29238	29239
works	NKJV	Eph 2:8-9	29238	29239
good_works	NKJV	Eph 2:10	29240	29240
salvation	NKJV	Eph 2:10	29240	29240
prayers	NKJV	Eph 3:14-21	29266	29273
power	NKJV	Eph 3:16-17	29268	29269
sn_life	NKJV	Eph 3:16-17	29268	29269
xn_walk	NKJV	Eph 3:16-17	29268	29269
church	NKJV	Eph 3:20-21	29272	29273
power	NKJV	Eph 3:20-21	29272	29273
prayer	NKJV	Eph 3:20-21	29272	29273
sn_life	NKJV	Eph 3:20-21	29272	29273
xn_walk	NKJV	Eph 3:20-21	29272	29273
gentleness	NKJV	Eph 4:1-3	29274	29276
humility	NKJV	Eph 4:1-3	29274	29276
one_another	NKJV	Eph 4:1-3	29274	29276
patience	NKJV	Eph 4:1-3	29274	29276
peace	NKJV	Eph 4:1-3	29274	29276
unity	NKJV	Eph 4:1-3	29274	29276
church	NKJV	Eph 4:11-16	29284	29289
edification	NKJV	Eph 4:11-16	29284	29289
spiritual_gifts	NKJV	Eph 4:11-16	29284	29289
body	NKJV	Eph 4:15-16	29288	29289
edification	NKJV	Eph 4:15-16	29288	29289
growth	NKJV	Eph 4:15-16	29288	29289
love	NKJV	Eph 4:15-16	29288	29289
one_another	NKJV	Eph 4:15-16	29288	29289
teaching	NKJV	Eph 4:15-16	29288	29289
tongue	NKJV	Eph 4:15-16	29288	29289
anger	NKJV	Eph 4:26	29299	29299
conflict	NKJV	Eph 4:26	29299	29299
conflict	NKJV	Eph 4:29	29302	29302
encouragement	NKJV	Eph 4:29	29302	29302
gossip	NKJV	Eph 4:29	29302	29302
grace	NKJV	Eph 4:29	29302	29302
tongue	NKJV	Eph 4:29	29302	29302
forgiveness	NKJV	Eph 4:32	29305	29305
one_another	NKJV	Eph 4:32	29305	29305
imitation	NKJV	Eph 5:1	29306	29306
inheritance	NKJV	Eph 5:5	29310	29310
kingdom	NKJV	Eph 5:5	29310	29310
gods_will	NKJV	Eph 5:10	29315	29315
alertness	NKJV	Eph 5:15-17	29320	29322
evil	NKJV	Eph 5:15-17	29320	29322
gods_will	NKJV	Eph 5:15-17	29320	29322
productivity	NKJV	Eph 5:15-17	29320	29322
time	NKJV	Eph 5:15-17	29320	29322
wisdom	NKJV	Eph 5:15-17	29320	29322
xn_walk	NKJV	Eph 5:15-17	29320	29322
abiding	NKJV	Eph 5:18-19	29323	29324
drinking	NKJV	Eph 5:18-19	29323	29324
holy_spirit	NKJV	Eph 5:18-19	29323	29324
songs	NKJV	Eph 5:18-19	29323	29324
xn_walk	NKJV	Eph 5:18-19	29323	29324
authority	NKJV	Eph 5:21	29326	29326
church	NKJV	Eph 5:21	29326	29326
one_another	NKJV	Eph 5:21	29326	29326
servanthood	NKJV	Eph 5:21	29326	29326
submission	NKJV	Eph 5:21	29326	29326
husbands	NKJV	Eph 5:22-33	29327	29338
love	NKJV	Eph 5:22-33	29327	29338
marriage	NKJV	Eph 5:22-33	29327	29338
respect	NKJV	Eph 5:22-33	29327	29338
submission	NKJV	Eph 5:22-33	29327	29338
wives	NKJV	Eph 5:22-33	29327	29338
discipline	NKJV	Eph 6:4	29342	29342
instruction	NKJV	Eph 6:4	29342	29342
parenting	NKJV	Eph 6:4	29342	29342
provocation	NKJV	Eph 6:4	29342	29342
reward	NKJV	Eph 6:8	29346	29346
abiding	NKJV	Eph 6:10	29348	29348
strength	NKJV	Eph 6:10	29348	29348
persistance	NKJV	Eph 6:18	29356	29356
